Date,Close/Last,Volume,Open,High,Low,Return,5_day,10_day,20_day,market_cap_b,buy,rsi,open-close,open-open
2021-11-11,115.47,2299490,116.75,117.62,115.29,-1.2800000000000011,115.59200000000001,115.23700000000001,113.0095,0.2684654575,1,56.57648004286097,-1.9200000000000017,-2.6299999999999955
2021-11-10,118.67,1203679,119.38,120.43,118.57,-0.7099999999999937,116.022,115.553,113.31649999999999,0.14369519901999997,0,69.80482204362802,0.10999999999999943,0.6999999999999886
2021-11-09,119.27,1427801,118.68,120.03,118.45,0.5899999999999892,116.872,115.93699999999998,113.62349999999999,0.16945142268000002,0,66.30365150544523,0.060000000000002274,-1.269999999999996
2021-11-08,118.62,1414211,119.95,120.11,117.45,-1.3299999999999983,117.506,116.68199999999999,113.89949999999999,0.16963460945000003,1,61.87713310580207,0.29999999999999716,1.5700000000000074
2021-11-05,119.65,1496580,118.38,120.6,118.38,1.2700000000000102,118.33600000000001,117.369,114.248,0.1771651404,0,66.80613668061368,0.789999999999992,0.8900000000000006
2021-11-04,117.59,1097671,117.49,118.32,116.9,0.1000000000000085,118.75999999999999,117.176,114.61800000000001,0.12896536578999998,1,54.120443740095084,0.1599999999999966,3.030000000000001
2021-11-03,117.33,1356802,114.46,117.45,114.46,2.8700000000000045,118.492,117.25699999999999,114.9565,0.15529955692,1,53.73721479150273,-0.0800000000000125,-0.48499999999999943
2021-11-02,114.54,1666581,114.945,115.9899,113.09,-0.4049999999999869,117.546,117.20899999999999,115.43999999999998,0.191565153045,1,57.03549060542798,0.9349999999999881,1.894999999999996
2021-11-01,114.01,1482826,113.05,115.14,112.61,0.960000000000008,116.624,117.06500000000001,115.686,0.16763347929999997,1,52.68911237428947,-0.15000000000000568,0.0799999999999983
2021-10-29,113.2,1927280,112.97,113.49,112.32,0.2300000000000039,115.33400000000002,116.835,115.76299999999999,0.2177248216,1,31.34592680047227,0.0,1.5
2021-10-28,112.97,3301509,111.47,113.71,110.83,1.5,114.41,116.585,115.91100000000002,0.36801920823,1,37.47353563867327,0.8100000000000023,-2.3900000000000006
2021-10-27,110.66,1758961,113.86,114.08,110.56,-3.200000000000003,113.076,115.78400000000002,115.6685,0.20027529946,1,35.447263017356484,0.0,0.480000000000004
2021-10-26,113.86,2056370,113.38,114.51,112.71,0.480000000000004,112.94000000000001,115.24300000000001,115.59,0.23315123059999998,0,45.52112676056338,0.2599999999999909,2.3799999999999955
2021-10-25,113.12,1688985,111.0,113.245,110.83,2.1200000000000045,112.76199999999999,114.69300000000001,115.6875,0.187477335,1,43.54663774403472,0.6099999999999994,0.01999999999999602
2021-10-22,110.39,718446,110.98,111.01,109.84,-0.5900000000000034,112.2,113.76699999999998,115.56800000000001,0.07973313708,1,37.984862819299906,0.27000000000001023,1.4300000000000068
2021-10-21,110.71,801780,109.55,110.81,109.55,1.1599999999999966,111.748,113.079,115.12750000000001,0.087834999,0,28.203723986856488,0.35999999999999943,0.730000000000004
2021-10-20,109.19,1259721,108.82,110.74,108.68,0.3700000000000045,111.454,112.26500000000001,114.76100000000001,0.13708283922,1,23.722627737226272,0.1599999999999966,-1.1100000000000136
2021-10-19,108.66,1153945,109.93,109.93,108.085,-1.2700000000000102,110.41399999999999,111.67699999999999,114.44299999999998,0.12685317385,1,23.87198321091289,0.4300000000000068,1.8600000000000136
2021-10-18,109.5,1353107,108.07,109.73,107.06,1.4300000000000068,109.69000000000001,111.226,114.1455,0.14623027348999998,0,23.10545839957604,-0.6400000000000006,-1.0800000000000125
2021-10-15,108.71,1383149,109.15,109.73,108.25,-0.4400000000000119,109.354,110.777,113.806,0.15097071335,1,24.772727272727256,1.0100000000000051,3.430000000000007
2021-10-14,108.14,1344344,105.72,108.84,105.63,2.4200000000000017,108.83999999999999,110.29400000000001,113.4395,0.14212404768,1,24.343941931881634,-0.9200000000000017,-1.460000000000008
2021-10-13,106.64,1320057,107.18,107.615,106.12,-0.5400000000000063,108.33,109.89199999999998,112.83800000000001,0.14148370926,1,26.233453670276763,0.980000000000004,1.1000000000000085
2021-10-12,106.2,1162566,106.08,107.16,105.78,0.1200000000000045,107.83800000000001,109.126,112.1845,0.12332500128,1,26.3762855414398,0.539999999999992,-1.6000000000000085
2021-10-11,105.54,1437034,107.68,108.41,105.495,-2.140000000000001,107.046,108.36799999999998,111.5305,0.15473982112,1,26.617826617826623,-0.18999999999999773,-0.6699999999999875
2021-10-08,107.87,1549544,108.35,108.93,107.24,-0.4799999999999897,106.878,108.11599999999999,110.94149999999999,0.1678930924,0,36.20129870129871,0.4399999999999977,0.9899999999999949
2021-10-07,107.91,1764276,107.36,109.52,107.04,0.5499999999999972,106.83200000000002,107.83600000000001,110.45750000000001,0.18941267135999998,0,41.517581739666866,1.480000000000004,-0.3100000000000023
2021-10-06,105.88,3235805,107.67,107.94,104.915,-1.7900000000000065,106.67999999999999,107.505,109.88500000000002,0.34839912435000003,1,23.470744680851013,-0.6499999999999915,-2.239999999999995
2021-10-05,108.32,2838516,109.91,110.51,108.12,-1.5900000000000034,107.104,107.471,109.574,0.31198129356,0,35.66308243727593,-0.29999999999999716,-1.0799999999999983
2021-10-04,110.21,1577173,110.99,112.439,109.85,-0.7800000000000011,108.03799999999998,107.542,109.38399999999999,0.17505043126999997,0,49.43396226415092,-0.10000000000000853,1.4200000000000017
2021-10-01,111.09,2634323,109.57,112.18,108.98,1.5200000000000102,108.68199999999999,107.78,109.27850000000001,0.28864277111,0,51.15431348724183,0.7199999999999989,-3.8300000000000125
2021-09-30,108.85,3208771,113.4,114.14,108.47,-4.550000000000011,108.87,107.851,109.07249999999999,0.36387463140000004,1,49.010477299185084,-1.5699999999999932,-1.9699999999999989
2021-09-29,114.97,984586,115.37,116.515,114.48,-0.4000000000000057,110.68800000000002,108.684,109.28799999999998,0.11359168682000001,0,63.85595081247254,0.8200000000000074,-0.3399999999999892
2021-09-28,114.55,1380197,115.71,116.23,113.38,-1.1599999999999966,111.934,109.51899999999998,109.32249999999999,0.15970259487,1,61.29753914988813,-0.8900000000000006,-0.04000000000000625
2021-09-27,116.6,1234637,115.75,118.63,115.75,0.8499999999999943,113.21199999999999,110.625,109.4965,0.14290923275,0,66.70902160101652,-0.23999999999999488,0.9699999999999989
2021-09-24,115.99,1099388,114.78,116.21,114.62,1.2099999999999935,114.19200000000001,111.43699999999998,109.77650000000001,0.12618775464,1,66.59619450317123,-0.7800000000000011,0.5499999999999972
2021-09-23,115.56,1242427,114.23,117.47,114.23,1.3299999999999983,115.53399999999999,112.202,110.019,0.14192243621,1,69.75199291408326,0.04000000000000625,-0.8900000000000006
2021-09-22,114.19,1036338,115.12,115.785,114.07,-0.9300000000000068,115.378,113.03299999999999,110.269,0.11930323056,1,66.9927690344534,1.2900000000000063,1.0799999999999983
2021-09-21,113.83,1561968,114.04,115.42,113.42,-0.2100000000000079,115.234,113.58399999999999,110.5275,0.17812683072,1,67.85868160275741,0.9100000000000108,0.7000000000000028
2021-09-20,113.13,1355140,113.34,114.46,111.62,-0.2100000000000079,114.54,113.876,110.70900000000002,0.1535915676,1,62.187210379981444,-1.2800000000000011,-0.8599999999999994
2021-09-17,114.62,2795257,114.2,115.78,113.81,0.4200000000000017,114.266,114.229,111.00450000000001,0.31921834940000005,0,64.56795484151107,0.5499999999999972,0.9699999999999989
2021-09-16,113.65,2031175,113.23,114.24,112.95,0.4200000000000017,113.88399999999999,114.70900000000002,111.28000000000002,0.22998994525,1,67.6832043695949,0.3200000000000074,1.3100000000000023
2021-09-15,112.91,1554868,111.92,113.04,111.4364,0.9899999999999948,113.628,114.503,111.59349999999999,0.17402082656,1,61.32215096201281,-0.5,-2.569999999999993
2021-09-14,112.42,1670551,114.49,114.54,112.11,-2.069999999999993,113.346,114.29,111.90450000000001,0.19126138398999998,1,55.85585585585587,0.9399999999999977,0.5999999999999943
2021-09-13,113.55,1330081,113.89,114.57,112.9897,-0.3400000000000034,113.42999999999999,113.98499999999999,112.30499999999999,0.15148292509,0,56.43305439330542,1.0799999999999983,-0.8599999999999994
2021-09-10,112.81,1302545,114.75,115.03,112.73,-1.9399999999999973,113.06800000000001,113.66699999999999,112.55199999999999,0.14946703875,1,61.237230419977315,0.480000000000004,0.37999999999999545
2021-09-09,114.27,1340303,114.37,116.1,114.15,-0.1000000000000085,113.19200000000001,113.53800000000001,112.86999999999998,0.15329045411,0,47.29938271604937,0.12000000000000455,-0.36999999999999034
2021-09-08,114.25,1989959,114.74,114.89,113.156,-0.4899999999999949,113.46,113.54400000000001,113.28849999999997,0.22832789566,1,48.805732484076444,0.21999999999999886,-0.10000000000000853
2021-09-07,114.52,2130745,114.84,115.13,113.7225,-0.3200000000000074,113.88,113.61300000000001,113.59850000000002,0.24469475580000002,0,40.35250463821892,-0.539999999999992,-1.0699999999999932
2021-09-03,115.38,1243652,115.91,116.56,115.2,-0.5300000000000011,114.24600000000001,113.83800000000001,113.857,0.14415170332,0,47.2348141432457,-1.0499999999999972,-1.4399999999999977
2021-09-02,116.96,1331589,117.35,117.72,116.7,-0.3900000000000005,115.076,114.072,114.1505,0.15626196915,0,55.74712643678158,-0.18000000000000682,-1.2800000000000011
2021-09-01,117.53,1512110,118.63,118.75,116.66,-1.0999999999999943,115.728,114.46,114.5845,0.1793816093,0,64.6748681898067,0.22999999999998977,0.3299999999999983
2021-08-31,118.4,1960380,118.3,118.68,117.53,0.1000000000000085,116.55799999999999,115.00900000000001,114.75600000000001,0.231912954,0,69.21783010933561,-0.18000000000000682,-0.9200000000000017
2021-08-30,118.48,1306134,119.22,119.67,117.82,-0.7399999999999949,117.35,115.61500000000001,114.95250000000001,0.15571729548,0,73.73558118899739,0.3299999999999983,0.01999999999999602
2021-08-27,118.89,2130731,119.2,120.26,118.2,-0.3100000000000023,118.05199999999999,116.149,115.06700000000001,0.25398313520000004,0,70.95191364082436,-0.04999999999999716,-3.5600000000000023
2021-08-26,119.25,2400346,122.76,122.87,118.41,-3.510000000000005,118.50999999999999,116.793,115.22999999999999,0.29466647496000004,0,79.22755741127351,-1.2199999999999989,-0.6899999999999977
2021-08-25,123.98,1683137,123.45,124.38,122.1,0.5300000000000011,119.8,117.76399999999998,115.651,0.20778326265,0,90.7885040530583,-0.3400000000000034,-1.5
2021-08-24,123.79,2393669,124.95,125.63,123.47,-1.1599999999999966,120.87800000000001,118.71799999999999,116.131,0.29908894155,1,92.84099472494356,0.5,1.1800000000000068
2021-08-23,124.45,1728634,123.77,125.72,123.39,0.6800000000000068,122.072,119.71099999999998,116.66199999999999,0.21395303018,0,92.57812500000007,0.6499999999999915,1.8900000000000006
2021-08-20,123.12,4915040,121.88,123.57,118.9201,1.240000000000009,122.918,120.48500000000001,117.1615,0.5990450751999999,1,88.49887976101573,-4.700000000000003,-1.1600000000000108
2021-08-19,126.58,2594023,123.04,126.86,122.485,3.539999999999992,124.38400000000001,121.447,117.7595,0.31916858992,0,89.99350227420408,-1.009999999999991,2.200000000000003
2021-08-18,124.05,2527031,120.84,125.69,119.86,3.2099999999999937,124.398,122.099,118.27949999999998,0.30536642604,1,77.37430167597765,0.0799999999999983,-2.789999999999992
2021-08-17,120.76,1839489,123.63,124.05,120.11,-2.8699999999999903,123.792,122.335,118.672,0.22741602507,1,64.91395793499048,-1.1700000000000017,-1.0100000000000051
2021-08-16,124.8,1133589,124.64,124.91,122.71,0.1599999999999966,123.86200000000001,122.96699999999998,119.29099999999998,0.14129053296000002,0,69.54356846473031,-0.01999999999999602,-0.8100000000000023
2021-08-13,124.66,1308698,125.45,125.71,124.23,-0.7900000000000063,124.17,123.54400000000001,119.84650000000002,0.1641761641,1,66.99029126213594,0.01999999999999602,-1.5699999999999932
2021-08-12,125.43,1076153,127.02,127.34,124.51,-1.5899999999999892,123.93999999999998,124.162,120.4775,0.13669295406,0,67.2790901137358,-0.23000000000000398,0.8399999999999892
2021-08-11,127.25,1436326,126.18,127.33,125.4,1.0699999999999932,124.58,124.489,121.1265,0.18123561468000002,0,68.58462830743386,0.44000000000001194,4.38000000000001
2021-08-10,125.74,1635387,121.8,126.4,121.38,3.9399999999999977,125.576,124.68400000000001,121.701,0.19919013659999998,1,64.38193343898573,0.3400000000000034,-0.730000000000004
2021-08-09,121.46,1080263,122.53,122.8,120.72,-1.0700000000000074,124.90799999999999,124.38499999999999,122.04799999999997,0.13236462539,1,54.41429062177944,-0.5600000000000023,1.519999999999996
2021-08-06,123.09,1414036,121.01,123.17,120.86,2.0799999999999983,124.59400000000001,124.38199999999999,122.43350000000001,0.17111249636,0,56.31994733377223,0.3400000000000034,1.4200000000000017
2021-08-05,120.67,1305549,119.59,121.33,119.17,1.0799999999999983,123.64200000000001,123.79099999999998,122.619,0.15613060491,1,44.10402565016031,0.8900000000000006,-2.069999999999993
2021-08-04,118.7,1464837,121.66,121.78,118.62,-2.9599999999999937,121.93199999999999,123.256,122.67749999999998,0.17821206941999998,1,41.47403685092127,-0.3400000000000034,0.03999999999999204
2021-08-03,122.0,1157766,121.62,122.07,119.11,0.3799999999999954,121.184,123.38,122.85749999999999,0.14080750092000002,0,46.22960911049553,0.6099999999999994,-1.7399999999999949
2021-08-02,121.01,906818,123.36,123.66,120.72,-2.3499999999999943,121.09400000000001,123.001,122.984,0.11186506848000001,1,46.71850699844479,0.6700000000000017,1.3100000000000023
2021-07-30,122.69,1197767,122.05,125.33,121.67,0.6400000000000006,121.01400000000001,122.804,123.174,0.14618746235,0,43.59565360553177,-0.5300000000000011,0.6983000000000033
2021-07-29,122.58,1165962,121.3517,123.96,121.3517,1.2283000000000044,121.396,122.51899999999998,123.34049999999999,0.14149147083539998,1,47.37030411449017,0.17169999999998709,-0.2483000000000004
2021-07-28,121.18,1123090,121.6,122.54,120.76,-0.4199999999999875,121.89200000000001,121.91199999999999,123.20049999999999,0.136567744,1,50.80583269378358,-0.030000000000001137,-0.75
2021-07-27,121.63,2150453,122.35,123.26,120.87,-0.7199999999999989,121.81800000000001,121.501,123.0925,0.26310792455,0,42.94615042278593,-0.04000000000000625,0.8199999999999932
2021-07-26,122.39,1195764,121.53,122.45,120.53,0.8599999999999994,122.09400000000001,121.59400000000001,122.98949999999999,0.14532119891999998,0,45.08445214378519,-0.15000000000000568,-0.519999999999996
2021-07-23,121.68,962107,122.05,122.62,120.98,-0.3699999999999903,121.89200000000001,121.453,122.91749999999999,0.11742515934999999,1,41.85844550586191,0.8499999999999943,0.3400000000000034
2021-07-22,121.2,1025603,121.71,121.74,120.35,-0.5099999999999909,121.61600000000001,121.50600000000001,122.64849999999998,0.12482614113,1,36.05348086675887,0.05999999999998806,2.75
2021-07-21,121.65,1830510,118.96,121.87,118.96,2.690000000000012,121.71,121.801,122.52850000000001,0.2177574696,0,40.08725157537568,0.36999999999999034,3.319999999999993
2021-07-20,118.59,1984572,115.64,119.325,114.49,2.950000000000003,121.102,121.46000000000001,122.42,0.22949590608,1,42.60690365790831,0.09999999999999432,-1.9399999999999977
2021-07-19,115.54,2106407,117.58,117.86,114.39,-2.039999999999992,119.73200000000001,120.91300000000001,121.95700000000002,0.24767133506,1,31.877100336053747,-1.9099999999999966,-6.5
2021-07-16,119.49,2197722,124.08,124.53,119.295,-4.590000000000003,119.29400000000001,120.593,121.6985,0.27269334576,0,47.361359570661875,0.37999999999999545,0.7600000000000051
2021-07-15,123.7,1486341,123.32,124.25,122.69,0.3800000000000096,119.79400000000001,120.70500000000001,121.61200000000001,0.18329557211999997,0,60.162601626016276,-1.5700000000000074,-0.10000000000000853
2021-07-14,124.89,1290481,123.42,125.51,123.245,1.4699999999999989,120.44200000000001,121.076,121.494,0.15927116502000002,0,56.42507781236106,0.75,-0.539999999999992
2021-07-13,122.67,1177209,123.96,124.3,122.47,-1.289999999999992,121.258,121.17999999999999,121.34049999999999,0.14592682763999998,1,53.49915682967959,-0.14000000000000057,0.029999999999986926
2021-07-12,124.1,1079158,123.93,124.63,123.24,0.1699999999999875,122.97,121.351,121.47250000000001,0.13374005094000002,0,53.00383468257349,-0.8399999999999892,1.3200000000000074
2021-07-09,124.77,1412775,122.61,124.82,122.61,2.1599999999999966,124.026,121.66,121.5565,0.17322034275,0,54.55680399500625,0.9399999999999977,-0.7000000000000028
2021-07-08,121.67,1643303,123.31,123.31,120.1625,-1.6400000000000006,123.62,121.707,121.60650000000001,0.20263569293,1,50.95219588029537,-0.7800000000000011,-3.739999999999995
2021-07-07,124.09,1581564,127.05,127.58,123.54,-2.9599999999999937,123.46,121.95100000000002,121.87600000000002,0.20093770619999998,0,54.4404332129964,0.5300000000000011,0.4200000000000017
2021-07-06,126.52,2446240,126.63,126.76,124.61,-0.1099999999999994,124.22999999999999,122.744,122.10200000000002,0.3097673712,0,57.03098399727614,0.37999999999999545,1.5
2021-07-02,126.25,1220379,125.13,126.52,124.82,1.1200000000000043,124.66,123.81500000000001,122.364,0.15270602427,1,57.89837538886968,0.14000000000000057,1.1299999999999955
2021-07-01,124.99,1499341,124.0,125.355,124.0,0.9899999999999948,124.704,124.36500000000001,122.479,0.185918284,1,56.378323796701444,0.0,1.5499999999999972
2021-06-30,124.0,1792485,122.45,124.43,122.06,1.5499999999999972,125.17,124.39499999999998,122.55,0.21948978825,1,53.88429752066114,0.29000000000000625,0.25
2021-06-29,122.16,1249887,122.2,122.84,121.79,-0.0400000000000062,124.78399999999999,124.122,122.599,0.1527361914,1,56.14881157423354,0.4200000000000017,-1.259999999999991
2021-06-28,121.78,1271051,123.46,123.46,121.09,-1.6799999999999926,123.83600000000001,124.03299999999999,122.60650000000001,0.15692395645999999,1,61.8361153262519,-0.10999999999999943,-0.6300000000000097
2021-06-25,123.57,3143685,124.09,125.05,123.07,-0.5200000000000102,123.3,123.98000000000002,122.66550000000002,0.39009987165000004,0,58.42975206611571,0.9200000000000017,2.0799999999999983
2021-06-24,123.17,1652611,122.01,123.43,121.51,1.1599999999999966,122.93599999999999,123.82000000000001,122.73999999999998,0.20163506811,1,48.70034330554193,1.1300000000000097,2.010000000000005
2021-06-23,120.88,1291490,120.0,121.56,119.65,0.8799999999999955,122.31199999999998,123.74100000000001,122.724,0.1549788,1,40.67007910656117,-0.4000000000000057,0.7099999999999937
2021-06-22,120.4,1571492,119.29,120.89,118.54,1.1099999999999994,121.96000000000001,123.372,122.6615,0.18746328068,1,44.25316455696202,-0.11999999999999034,3.3100000000000023
2021-06-21,119.41,2264453,115.98,119.49,115.98,3.4299999999999926,121.48599999999999,122.66099999999999,122.70249999999999,0.26263125894,1,37.85603314344898,0.7199999999999989,-0.7399999999999949
2021-06-18,115.26,4148484,116.72,117.11,114.56,-1.4599999999999935,119.824,121.56199999999998,122.6885,0.48421105248,1,29.13558578323825,-1.5100000000000051,-2.3400000000000034
2021-06-17,118.23,3734439,119.06,119.31,116.59,-0.8299999999999983,118.83599999999998,120.88600000000001,122.62550000000002,0.44462230734,0,42.40953221535745,0.0799999999999983,-0.060000000000002274
2021-06-16,118.98,2415064,119.12,119.58,117.69,-0.1400000000000005,118.45599999999999,120.38400000000001,122.3895,0.28768242368,0,37.82753692234395,0.39000000000000057,-0.2599999999999909
2021-06-15,118.73,2117948,119.38,119.82,117.83,-0.6499999999999915,118.122,120.04100000000001,122.0815,0.25284063224,1,29.292929292929283,0.1599999999999966,-0.7900000000000063
2021-06-14,119.22,1856201,120.17,121.05,118.34,-0.9500000000000028,118.08399999999999,119.78500000000001,121.90899999999999,0.22305967417000003,0,31.52916447714132,0.09000000000000341,1.019999999999996
2021-06-11,120.08,3456387,119.15,120.09,118.2683,0.9299999999999926,119.048,119.436,121.708,0.41182851105,0,36.82232957595275,1.1800000000000068,-0.3199999999999932
2021-06-10,117.97,4707551,119.47,120.08,117.43,-1.5,118.99600000000001,118.91600000000001,121.36800000000001,0.56241111797,1,34.73417721518985,-0.6200000000000045,-1.4099999999999966
2021-06-09,120.09,1735564,120.88,120.92,119.26,-0.789999999999992,119.21799999999999,118.83699999999999,121.28899999999999,0.20979497632,0,44.83275087368947,0.6099999999999994,0.5099999999999909
2021-06-08,120.27,1798973,120.37,121.1,119.72,-0.1000000000000085,119.526,118.824,121.09799999999998,0.21654238001,0,46.19263741805344,1.1500000000000057,1.3100000000000023
2021-06-07,119.22,2078613,119.06,119.72,118.085,0.1599999999999966,119.526,118.80499999999999,120.73299999999999,0.24747966378,1,38.60660031430068,-0.4099999999999966,-1.3700000000000045
2021-06-04,119.47,2069328,120.43,120.75,118.17,-0.960000000000008,119.404,119.226,120.39399999999998,0.24920917104,0,40.23231256599787,0.9500000000000028,0.44000000000001194
2021-06-03,119.48,2381602,119.99,120.87,117.83,-0.5099999999999909,119.70599999999999,119.351,120.1185,0.28576842397999996,0,45.79831932773112,-1.0,-2.8000000000000114
2021-06-02,120.99,2091485,122.79,123.1,120.635,-1.8000000000000114,119.886,119.55199999999999,119.968,0.25681344315,0,51.667608818541524,-0.1799999999999926,-3.239999999999995
2021-06-01,122.97,1982635,126.03,127.13,122.47,-3.0600000000000023,120.426,119.976,120.0085,0.24987148905,0,59.528907922912225,-0.35999999999999943,-0.9249999999999972
2021-05-28,126.39,2044946,126.955,127.19,124.74,-0.5649999999999977,121.85999999999999,120.69299999999998,120.23899999999999,0.25961611943,0,81.00278551532034,1.2950000000000017,0.914999999999992
2021-05-27,125.66,4549613,126.04,126.28,124.02,-0.3800000000000096,123.098,121.251,120.34350000000002,0.57343322252,1,73.64735837046466,-0.09999999999999432,1.740000000000009
2021-05-26,126.14,1915732,124.3,126.24,124.01,1.840000000000004,124.42999999999999,122.06800000000001,120.492,0.2381254876,0,73.18652849740931,0.4299999999999926,-0.2400000000000091
2021-05-25,123.87,2676028,124.54,124.54,122.27,-0.6700000000000017,125.006,122.446,120.6415,0.33327252712,1,64.71935853379154,1.0300000000000011,0.6400000000000006
2021-05-24,123.51,2493538,123.9,124.59,122.99,-0.3900000000000005,125.114,122.77000000000001,120.797,0.30894935819999997,1,62.37738026543568,0.6500000000000057,-0.8359999999999985
2021-05-21,123.25,3685112,124.736,125.72,121.79,-1.4860000000000042,124.48600000000002,123.173,120.989,0.45966613043200005,1,59.473998804542745,2.2560000000000002,0.10600000000000875
2021-05-20,122.48,3755889,124.63,125.916,121.62,-2.1499999999999915,123.85,123.474,121.35,0.46809644607,1,64.65237166991554,-0.5100000000000051,1.509999999999991
2021-05-19,125.14,3946359,123.12,125.52,120.49,2.019999999999996,123.65,124.04,121.6955,0.48587572008,0,65.85059635907093,-1.6899999999999977,-5.469999999999999
2021-05-18,124.81,3589697,128.59,129.14,124.165,-3.780000000000001,123.83800000000001,124.422,121.987,0.46159913723,1,64.1169154228856,0.17000000000001592,-0.5600000000000023
2021-05-17,128.42,2486108,129.15,129.75,127.55,-0.7300000000000182,124.82000000000001,124.96700000000001,122.47149999999999,0.3210808482,0,74.67811158798283,-1.3499999999999943,2.490000000000009
2021-05-14,130.5,1493595,126.66,131.23,126.3,3.8400000000000034,126.27000000000001,125.37800000000001,123.0355,0.18917874269999999,0,76.9418661455789,0.9200000000000017,1.7800000000000011
2021-05-13,125.74,1295777,124.88,127.18,124.0,0.8599999999999994,126.922,125.386,123.3185,0.16181663176,1,62.41078509119745,0.789999999999992,-2.8500000000000085
2021-05-12,124.09,1970316,127.73,128.43,123.51,-3.640000000000001,126.71200000000002,125.181,123.62449999999998,0.25166846268,1,56.111987381703486,-1.3900000000000006,-2.450000000000003
2021-05-11,129.12,1415935,130.18,130.18,126.34,-1.0600000000000025,127.57399999999998,125.70599999999999,124.076,0.18432641830000002,0,60.82365364308344,-0.7800000000000011,-3.4199999999999875
2021-05-10,130.96,1227687,133.6,134.215,130.87,-2.6399999999999864,128.082,126.451,124.6105,0.1640189832,0,58.51658591129334,0.6399999999999864,5.039999999999992
2021-05-07,132.96,1438130,128.56,133.32,128.37,4.400000000000006,128.574,127.422,125.29749999999999,0.1848859928,0,62.98932384341639,-0.5,-0.6899999999999977
2021-05-06,129.06,1643544,129.25,129.8,127.71,-0.1899999999999977,129.238,128.07999999999998,125.777,0.212428062,1,54.63197969543148,0.5300000000000011,-2.9499999999999886
2021-05-05,128.72,2196591,132.2,132.98,128.36,-3.4799999999999898,130.164,128.438,126.239,0.29038933019999996,1,58.19533626225075,0.20999999999997954,1.049999999999983
2021-05-04,131.99,1833930,131.15,132.05,129.99,0.8400000000000034,130.738,129.156,126.78899999999999,0.2405199195,0,63.04615384615384,-0.9799999999999898,-0.1599999999999966
2021-05-03,132.13,1182285,131.31,133.17,130.92,0.8199999999999932,130.972,129.527,127.247,0.15524584335,0,63.71216800494131,0.37000000000000455,-0.09999999999999432
2021-04-30,130.94,1253140,131.41,132.8,130.13,-0.4699999999999988,130.568,129.57099999999997,127.4745,0.1646751274,1,62.896341463414636,0.22999999999998977,2.3499999999999943
2021-04-29,131.18,1220909,129.06,131.27,128.815,2.1200000000000045,130.992,130.115,127.75049999999999,0.15757051553999998,0,59.940750493745895,0.539999999999992,0.5
2021-04-28,128.52,1040425,128.56,129.59,128.005,-0.039999999999992,130.952,130.558,127.86949999999999,0.133757038,1,55.67104860898809,-0.6099999999999852,1.3900000000000006
2021-04-27,129.17,1523844,127.17,129.72,126.87,1.9999999999999856,130.388,130.56300000000002,128.1345,0.19378724147999998,0,51.26050420168067,-0.01999999999999602,-1.4299999999999926
