Date,Close/Last,Volume,Open,High,Low,Return,5_day,10_day,20_day,market_cap_b,buy,rsi,open-close,open-open
2022-03-22,265.24,54700710,267.27,272.38,260.72,-2.0299999999999727,272.438,273.92299999999994,251.2255,14.619858761699998,0,67.90795304361346,10.930000000000007,6.009999999999991
2022-03-21,267.34,59172710,265.07,271.5199,259.67,2.269999999999982,269.46799999999996,273.29699999999997,253.49350000000004,15.684910239699999,0,65.22618145059387,-0.17000000000001592,-2.1999999999999886
2022-03-18,264.53,73071860,247.99,265.6899,246.24,16.539999999999964,266.99,273.038,255.8285,18.121090561400003,1,60.14643405947752,-19.349999999999966,-17.079999999999984
2022-03-17,247.66,47194120,241.2,248.42,239.06,6.460000000000008,260.222,270.518,257.5825,11.383221744,1,51.430164927097444,-23.329999999999984,-6.7900000000000205
2022-03-16,244.96,67142170,235.0,245.97,231.72,9.960000000000008,257.946,267.32399999999996,258.729,15.77840995,1,43.64875630698416,-12.659999999999997,-6.199999999999989
2022-03-15,229.73,49199570,215.18,230.38,213.2201,14.549999999999985,250.84399999999997,261.64099999999996,259.46349999999995,10.5867634726,1,30.743569484680872,-29.78,-19.819999999999993
2022-03-14,213.3,38535420,218.69,222.62,211.5901,-5.389999999999986,240.03599999999997,254.752,259.16999999999996,8.4273109998,1,28.27385758113999,-11.039999999999992,3.509999999999991
2022-03-11,221.0,36720860,230.22,231.45,220.46,-9.22,231.32999999999998,249.16,258.6605,8.4538763892,0,29.391193768876157,16.919999999999987,11.530000000000001
2022-03-10,226.58,42806570,225.31,227.88,218.82,1.2700000000000102,227.11399999999998,243.66800000000003,257.8855,9.6447482867,0,30.24497487437187,4.310000000000002,-4.909999999999997
2022-03-09,230.14,49274200,223.87,232.2,222.47,6.269999999999982,224.15,241.048,257.18899999999996,11.031015154,0,26.735939303974906,-2.710000000000008,-1.4399999999999977
2022-03-08,215.14,55746720,213.09,223.7299,206.5,2.049999999999983,221.23200000000003,236.03799999999995,254.98050000000003,11.879068564799999,1,24.58109030252481,-17.049999999999983,-10.780000000000001
2022-03-07,213.52,45082090,228.17,230.33,213.3,-14.649999999999975,221.27599999999998,230.656,251.9765,10.2863804753,1,25.28072364316904,13.030000000000001,15.079999999999984
