Date,Close/Last,Volume,Open,High,Low,Return,5_day,10_day,20_day,market_cap_b,buy,rsi,open-close,open-open
2021-12-01,104.98,8642486,107.74,109.06,104.95,-2.759999999999991,108.356,109.71699999999998,111.2865,0.93114144164,0,27.77085927770857,1.0,-0.4100000000000108
2021-11-30,106.74,6335842,108.15,108.43,106.65,-1.4100000000000108,107.45599999999999,109.354,110.86399999999999,0.6852213123,0,37.53771876885934,-0.6499999999999915,-0.6499999999999915
2021-11-29,108.8,4825979,108.8,109.72,108.0,0.0,107.28399999999999,109.054,110.583,0.5250665152,0,41.722972972972975,0.7999999999999972,-0.7000000000000028
2021-11-26,108.0,3514669,109.5,109.5,107.36,-1.5,107.33,108.77799999999999,110.28299999999999,0.3848562555,1,39.46796959826276,-1.5900000000000034,-0.18999999999999773
2021-11-24,111.09,3227560,109.69,111.29,109.43,1.4000000000000057,107.922,108.845,110.17999999999999,0.3540310564,0,48.067070330693994,-0.07000000000000739,0.5799999999999983
2021-11-23,109.76,3867838,109.11,110.08,108.7,0.6500000000000057,108.878,108.617,110.00449999999998,0.42201980418,1,48.56470588235294,0.23000000000000398,-0.4200000000000017
2021-11-22,108.88,3352562,109.53,109.83,108.69,-0.6500000000000057,109.306,108.381,109.8425,0.36720611586,1,42.94685990338164,0.10999999999999943,-0.5499999999999972
2021-11-19,109.42,2928939,110.08,110.18,109.01,-0.6599999999999966,109.42999999999999,108.357,109.77000000000001,0.32241760512,0,46.68316831683168,0.010000000000005116,-0.12000000000000455
2021-11-18,110.07,2812774,110.2,110.26,109.58,-0.1300000000000096,109.84400000000001,108.58699999999999,109.68649999999998,0.3099676948,0,49.146757679180865,0.15000000000000568,0.769999999999996
2021-11-17,110.05,4667953,109.43,110.1998,107.97,0.6199999999999903,109.636,108.779,109.595,0.51081409679,1,44.73823373876254,-0.2799999999999869,-1.0799999999999983
2021-11-16,109.71,3043881,110.51,110.59,109.46,-0.8000000000000114,109.626,109.252,109.4845,0.33637928931,1,45.85365853658536,0.07000000000000739,0.6600000000000108
2021-11-15,110.44,2713544,109.85,110.47,109.45,0.5900000000000034,109.93799999999999,109.622,109.48800000000001,0.29808280839999995,0,52.21590909090909,0.1799999999999926,-0.20000000000000284
2021-11-12,109.67,3194256,110.05,110.08,109.36,-0.3799999999999954,109.98799999999999,109.70899999999999,109.3815,0.35152787280000003,1,55.76456310679614,0.29999999999999716,0.3100000000000023
2021-11-11,109.75,2395250,109.74,109.77,109.0013,0.0100000000000051,109.924,109.88399999999999,109.33099999999999,0.262854735,0,55.00000000000002,0.1700000000000017,-0.010000000000005116
2021-11-10,109.57,4021979,109.75,110.45,109.53,-0.1800000000000068,109.828,109.732,109.2885,0.44141219525,1,67.34693877551017,-0.3299999999999983,-0.2600000000000051
2021-11-09,110.08,2671597,110.01,110.32,109.76,0.0699999999999931,109.902,109.76399999999998,109.1905,0.29390238597,0,63.93989983305509,0.12000000000000455,-0.35999999999999943
2021-11-08,109.89,2989798,110.37,110.58,109.19,-0.480000000000004,109.792,109.86500000000001,109.123,0.32998400526,1,55.39070227497529,0.39000000000000057,-0.03999999999999204
2021-11-05,109.98,3209276,110.41,111.27,109.88,-0.4299999999999926,109.854,109.921,109.13900000000001,0.35433616315999994,0,60.53191489361703,0.9899999999999949,-0.10000000000000853
2021-11-04,109.42,3378768,110.51,110.91,108.97,-1.0900000000000034,109.78800000000001,109.856,109.22150000000002,0.37338765168,1,37.845705967976734,0.04000000000000625,0.3400000000000034
2021-11-03,110.47,2723201,110.17,110.77,109.61,0.2999999999999971,109.96799999999999,109.898,109.3385,0.30001505417,0,55.38694992412741,0.07000000000000739,0.23000000000000398
2021-11-02,110.1,3405920,109.94,110.52,109.235,0.1599999999999966,109.97200000000001,109.93699999999998,109.5945,0.3744468448,1,60.032894736842074,0.35999999999999943,0.6400000000000006
2021-11-01,109.58,5846487,109.3,109.795,107.79,0.2800000000000011,109.91,109.851,109.7365,0.6390210291,1,51.32013201320129,0.2599999999999909,-0.5
2021-10-29,109.04,5990558,109.8,110.23,108.545,-0.7599999999999909,109.72200000000001,109.78799999999998,109.74849999999999,0.6577632684,1,41.344537815126166,-0.480000000000004,0.9399999999999977
2021-10-28,110.28,3681016,108.86,110.3,108.7842,1.4200000000000017,109.894,109.84099999999998,109.8625,0.40071540176,0,51.60390516039055,0.09999999999999432,-1.2399999999999949
